$GPGGA,073558.65,3803.2922191,N,10613.2577230,E,4,22,0.7,1118.3382,M,-41.631,M,00,0004*43
$GPGGA,073558.70,3803.2922076,N,10613.2577613,E,4,22,0.7,1118.3365,M,-41.631,M,00,0004*43
$GPGGA,073558.75,3803.2921954,N,10613.2577989,E,4,22,0.7,1118.3388,M,-41.631,M,00,0004*43
$GPGGA,073558.80,3803.2921834,N,10613.2578340,E,4,22,0.7,1118.3385,M,-41.631,M,00,0004*43
$GPGGA,073558.85,3803.2921683,N,10613.2578705,E,4,22,0.7,1118.3409,M,-41.631,M,00,0004*42
$GPGGA,073558.90,3803.2921549,N,10613.2579064,E,4,22,0.7,1118.3401,M,-41.631,M,00,0004*4A
$GPGGA,073558.95,3803.2921413,N,10613.2579431,E,4,22,0.7,1118.3376,M,-41.631,M,00,0004*42
$GPGGA,073559.00,3803.2921247,N,10613.2579795,E,4,22,0.7,1118.3394,M,-41.631,M,01,0004*48
$GPGGA,073559.05,3803.2921088,N,10613.2580182,E,4,22,0.7,1118.3395,M,-41.631,M,01,0004*4B
$GPGGA,073559.10,3803.2920929,N,10613.2580564,E,4,23,0.7,1118.3418,M,-41.631,M,00,0004*42
$GPGGA,073559.15,3803.2920788,N,10613.2580947,E,4,23,0.7,1118.3430,M,-41.631,M,00,0004*45
$GPGGA,073559.20,3803.2920624,N,10613.2581341,E,4,23,0.7,1118.3427,M,-41.631,M,00,0004*4F
$GPGGA,073559.25,3803.2920452,N,10613.2581721,E,4,23,0.7,1118.3405,M,-41.631,M,00,0004*4B
$GPGGA,073559.30,3803.2920285,N,10613.2582101,E,4,23,0.7,1118.3367,M,-41.631,M,00,0004*47
$GPGGA,073559.35,3803.2920116,N,10613.2582473,E,4,23,0.7,1118.3362,M,-41.631,M,00,0004*4E
$GPGGA,073559.40,3803.2919951,N,10613.2582853,E,4,23,0.7,1118.3353,M,-41.631,M,00,0004*41
$GPGGA,073559.45,3803.2919786,N,10613.2583237,E,4,23,0.7,1118.3326,M,-41.631,M,00,0004*4B
$GPGGA,073559.50,3803.2919610,N,10613.2583623,E,4,23,0.7,1118.3286,M,-41.631,M,00,0004*4B
$GPGGA,073559.55,3803.2919428,N,10613.2583985,E,4,23,0.7,1118.3266,M,-41.631,M,00,0004*4A
$GPGGA,073559.60,3803.2919256,N,10613.2584328,E,4,23,0.7,1118.3245,M,-41.631,M,00,0004*48
$GPGGA,073559.65,3803.2919068,N,10613.2584682,E,4,23,0.7,1118.3240,M,-41.631,M,00,0004*42
$GPGGA,073559.70,3803.2918874,N,10613.2585053,E,4,23,0.7,1118.3270,M,-41.631,M,00,0004*4A
$GPGGA,073559.75,3803.2918689,N,10613.2585411,E,4,23,0.7,1118.3281,M,-41.631,M,00,0004*4F
$GPGGA,073559.80,3803.2918471,N,10613.2585769,E,4,23,0.7,1118.3345,M,-41.631,M,00,0004*45
$GPGGA,073559.85,3803.2918244,N,10613.2586143,E,4,23,0.7,1118.3370,M,-41.631,M,00,0004*4B
$GPGGA,073559.90,3803.2918030,N,10613.2586502,E,4,23,0.7,1118.3358,M,-41.631,M,00,0004*45
$GPGGA,073559.95,3803.2917841,N,10613.2586878,E,4,23,0.7,1118.3318,M,-41.631,M,00,0004*45
$GPGGA,073600.00,3803.2917632,N,10613.2587270,E,4,23,0.7,1118.3393,M,-41.631,M,01,0004*4D
$GPGGA,073600.05,3803.2917403,N,10613.2587653,E,4,23,0.7,1118.3395,M,-41.631,M,01,0004*4B
$GPGGA,073600.10,3803.2917192,N,10613.2588025,E,4,22,0.7,1118.3422,M,-41.631,M,00,0004*41
$GPGGA,073600.15,3803.2916977,N,10613.2588399,E,4,22,0.7,1118.3387,M,-41.631,M,00,0004*4A
$GPGGA,073600.20,3803.2916755,N,10613.2588799,E,4,22,0.7,1118.3404,M,-41.631,M,00,0004*4A
$GPGGA,073600.25,3803.2916547,N,10613.2589181,E,4,22,0.7,1118.3412,M,-41.631,M,00,0004*47
$GPGGA,073600.30,3803.2916318,N,10613.2589569,E,4,22,0.7,1118.3382,M,-41.631,M,00,0004*43
$GPGGA,073600.35,3803.2916072,N,10613.2589945,E,4,22,0.7,1118.3394,M,-41.631,M,00,0004*4C
$GPGGA,073600.40,3803.2915838,N,10613.2590307,E,4,22,0.7,1118.3355,M,-41.631,M,00,0004*42
$GPGGA,073600.45,3803.2915579,N,10613.2590666,E,4,22,0.7,1118.3329,M,-41.631,M,00,0004*46
$GPGGA,073600.50,3803.2915333,N,10613.2591023,E,4,22,0.7,1118.3325,M,-41.631,M,00,0004*40
$GPGGA,073600.55,3803.2915073,N,10613.2591382,E,4,22,0.7,1118.3317,M,-41.631,M,00,0004*4B
$GPGGA,073600.60,3803.2914821,N,10613.2591711,E,4,22,0.7,1118.3309,M,-41.631,M,00,0004*42
$GPGGA,073600.65,3803.2914585,N,10613.2592030,E,4,22,0.7,1118.3375,M,-41.631,M,00,0004*48
$GPGGA,073600.70,3803.2914340,N,10613.2592364,E,4,22,0.7,1118.3403,M,-41.631,M,00,0004*47
$GPGGA,073600.75,3803.2914074,N,10613.2592707,E,4,22,0.7,1118.3443,M,-41.631,M,00,0004*43
$GPGGA,073600.80,3803.2913827,N,10613.2593057,E,4,22,0.7,1118.3472,M,-41.631,M,00,0004*41
$GPGGA,073600.85,3803.2913548,N,10613.2593388,E,4,22,0.7,1118.3448,M,-41.631,M,00,0004*48
$GPGGA,073600.90,3803.2913279,N,10613.2593715,E,4,22,0.7,1118.3459,M,-41.631,M,00,0004*49
$GPGGA,073600.95,3803.2913019,N,10613.2594069,E,4,22,0.7,1118.3482,M,-41.631,M,00,0004*45
